URN,schname,pcode_fixed,latitude,longitude
138480,The Harvey Grammar School,CT19 5JY,51.08616,1.157124
136401,The Hastings Academy,TN35 5DN,50.882194,0.616798
139578,The Hathaway Academy,RM17 5LL,51.489369,0.328002
137039,The Hathershaw College,OL8 3EP,53.522581,-2.111878
142516,The Haven School,ST18 9AB,52.75615,-2.107974
148828,The Haven School  Wolston,CV8 3FZ,52.380189,-1.379351
136672,The Hayfield School,DN9 3HG,53.492,-1.023
116423,The Hayling College,PO11 0NU,50.796165,-0.975017
136844,The Hazeley Academy,MK8 0PT,52.019366,-0.811744
136779,The Heath School,WA7 4SY,53.325561,-2.725932
102539,The Heathland School,TW4 5JD,51.45783,-0.376214
149500,The Hemel Hempstead School,HP1 1TX,51.749226,-0.478839
138051,The Henrietta Barnett School,NW11 7BN,51.581083,-0.189186
138210,The Henry Box School,OX28 4AX,51.781182,-1.487404
116466,The Henry Cort Community College,PO15 6PH,50.861879,-1.219592
135511,The Henslow and Evolution School,SY21 8FF,52.705901,-3.007894
135662,The Hereford Church of England Academy,HR2 7NG,52.037352,-2.727529
140786,The Hertfordshire & Essex High School and Science College,CM23 5NJ,51.867743,0.171104
147883,The Heys School,M25 1JZ,53.53425,-2.279725
148563,The High School Leckhampton,GL51 3FS,51.877646,-2.093163
136858,The Highcrest Academy,HP13 7NQ,51.629442,-0.725635
117537,The Highfield School,SG6 3QA,51.968875,-0.241915
148417,The Hinckley School,LE10 1LE,52.547186,-1.353227
146988,The Holden School,WN7 4SB,53.49813,-2.534248
139956,The Holgate Academy,NG15 6PX,53.032413,-1.227168
148922,The Hollins,BB5 2QY,53.738513,-2.352426
137678,The Hollyfield School and Sixth Form Centre,KT6 4TU,51.39681,-0.299054
147897,The Holmesdale School,ME6 5HS,51.323946,0.438117
136263,The Holmewood School,N12 8SH,51.617867,-0.185426
136880,The Holt School,RG41 1EE,51.416601,-0.842436
138459,The Holy Cross School,KT3 5AR,51.397975,-0.261694
149299,"The Holy Family Catholic School, a Voluntary Academy",BD20 6LH,53.876088,-1.916415
136729,The Honywood Community Science School,CO6 1PZ,51.877609,0.689008
141466,The Howard School,ME8 0BX,51.362469,0.594052
137119,The Hundred of Hoo Academy,ME3 9HH,51.421738,0.550182
141617,The Hurlingham Academy,SW6 3ED,51.46782,-0.196524
116422,The Hurst School,RG26 5NL,51.357676,-1.173945
144356,The Hyndburn Academy,BB1 4ED,53.770856,-2.418498
139312,The Iffley Academy,OX4 4DU,51.733689,-1.232664
139553,The Ilfracombe Church of England Academy,EX34 9JB,51.204677,-4.11435
137561,The Imam Muhammad Adam Institute School,LE5 3LD,52.639,-1.101
144804,The Independent Grammar School:Durham,DH1 1RH,54.778227,-1.573493
140691,The Island Free School,PO38 1BG,50.599489,-1.218837
135453,The Island Project School,CV7 7HQ,52.441728,-1.687384
139234,The JCB Academy,ST14 5JX,52.950663,-1.837432
138865,The James Hornsby School,SS15 5NX,51.575959,0.430656
103009,The John Fisher School,CR8 3YP,51.345492,-0.133857
102247,The John Lyon School,HA2 0HN,51.571145,-0.343985
147439,The John Roan School,SE3 7QR,51.478692,0.009295
136197,The John Wallis Church of England Academy,TN23 3HG,51.127512,0.855708
136607,The John Warner School,EN11 0QF,51.774758,-0.002093
150656,The John Warner School,EN11 0QF,51.774758,-0.002093
138020,The John of Gaunt School,BA14 9EH,51.316411,-2.219857
137628,The Joseph Whitaker School,NG21 0AG,53.114494,-1.119573
118843,The Judd School,TN9 2PN,51.188114,0.264672
142080,The Khalsa Academy Wolverhampton,WV4 6AP,52.564,-2.119
138641,The Kimberley School,NG16 2NJ,52.998668,-1.255612
101369,The King Alfred School,NW11 7HY,51.569522,-0.185288
146439,The King Alfred School an Academy,TA9 3EE,51.226963,-2.983424
137309,The King David High School,M8 5DY,53.516493,-2.245118
136868,The King Edmund School,SS4 1TL,51.596422,0.699522
137746,The King Edward VI School,NE61 1DN,55.174809,-1.693071
136577,The King John School,SS7 1RQ,51.556,0.593
136398,The King's (The Cathedral) School,PE1 2UE,52.581695,-0.239002
134223,The King's Academy,TS8 0GA,54.523918,-1.222524
148402,The King's CofE Academy,ST7 1DP,53.08366,-2.244874
111485,The King's School,CH4 7QL,53.168145,-2.899946
116595,The King's School,SO50 7DB,50.958635,-1.307461
117037,The King's School,WR1 2LL,52.187546,-2.220578
117650,The King's School,AL5 4DU,51.829324,-0.364209
123315,The King's School,OX29 6TA,51.798646,-1.473462
136673,The King's School,EX11 1RA,50.750334,-3.292658
139500,The King's School,WF8 4JF,53.685659,-1.318991
118996,The King's School Canterbury,CT1 2ES,51.280982,1.084291
111473,The King's School In Macclesfield,SK10 4SP,53.278836,-2.190302
115780,"The King's School, Gloucester",GL1 2BG,51.867953,-2.244368
137166,"The King's School, Grantham",NG31 6RP,52.915936,-0.641693
136783,The Kings of Wessex Academy,BS27 3AQ,51.274476,-2.779263
149102,The Kingsbrook School,HP22 7BR,51.82533,-0.771764
125775,The Kingsley School,CV32 5RD,52.294276,-1.53778
141862,The Kingston Academy,KT2 5PE,51.423,-0.302
142509,The Kingsway School,SK8 4QX,53.386978,-2.226631
136608,The Knights Templar School,SG7 6DZ,51.987676,-0.190774
141451,The Lacon Childe School,DY14 8PE,52.380189,-2.483449
148424,The Lady Byron School,LE8 8AJ,52.535568,-1.044767
112379,The Lakes School,LA23 1HW,54.392437,-2.922155
113637,The Lampard Community School,EX32 9DD,51.070679,-4.039917
135631,The Langley Academy,SL3 7EF,51.504611,-0.553018
122066,The Latimer Arts College,NN15 6SW,52.381355,-0.693022
102055,The Latymer School,N9 9TN,51.626022,-0.074141
146639,The Laurel Academy,S64 9SD,53.502722,-1.296386
140356,The Laurels School,SE19 3FA,51.421834,-0.0937
144084,The Lea Valley Academy,EN3 6TW,51.679794,-0.041874
140987,The Leigh UTC,DA1 5TF,51.459933,0.223931
143954,The Lenham School,ME17 2LL,51.237472,0.710356
147989,The Levels School,TA7 9QS,51.130248,-2.815432
110914,The Leys School,CB2 7AD,52.197009,0.121955
149909,The Lighthouse,NR9 5ES,52.654073,1.152714
130913,The Limes School,OL7 9DU,53.495585,-2.104934
120754,The Lincoln St Christopher's School,LN6 8AR,53.196125,-0.567707
142744,The Lindfield School,BN22 0BQ,50.801238,0.266648
144952,The Link Academy,DY2 0PB,52.493,-2.089
144851,The Link School,CR0 4PG,51.367838,-0.129816
148031,The Lion Works School,BH12 5AD,50.751798,-1.929171
131356,The Lioncare School,BN3 5HD,50.836278,-0.187603
135745,The Littlehampton Academy,BN17 6FE,50.81484,-0.535343
142859,The Llewellyn School and Nursery,CT7 0BB,51.368,1.312
132788,The Lloyd Williamson School Foundation,W10 6EB,51.521719,-0.213942
116589,The Loddon School,RG27 0JD,51.304335,-1.033975
137157,The London Oratory School,SW6 1RX,51.485886,-0.195985
136716,The Long Eaton School,NG10 3NP,52.892342,-1.286686
148393,The Lowry Academy,M28 0SY,53.523,-2.411
119892,The Loyne Specialist School,LA1 2QD,54.057092,-2.81454
147906,The Luccombe Hub,DT11 0BD,50.809985,-2.261764
137064,The Macclesfield Academy,SK11 8JR,53.252598,-2.13797
150483,The Macclesfield Academy,SK11 8JR,53.252598,-2.13797
137116,The Magna Carta School,TW18 3HJ,51.428274,-0.522418
118897,The Malling School,ME19 6DH,51.290282,0.436018
105591,The Manchester Grammar School,M13 0XT,53.449101,-2.210249
148851,The Mandeville School,HP21 8ES,51.799125,-0.814294
137158,The Manor Academy,NG19 8QA,53.171776,-1.187095
151301,The Maple School,FY4 4RR,53.799919,-3.001855
137833,The Maplesden Noakes School,ME16 0TJ,51.280328,0.50996
136979,The Marches School,SY11 2AR,52.852862,-3.061419
110152,The Marist School,SL5 7PS,51.403,-0.651
116641,The Mark Way School,SP10 1HR,51.211279,-1.468801
138108,The Market Bosworth School,CV13 0JT,52.624581,-1.404928
118076,The Market Weighton School,YO43 3JF,53.866949,-0.655848
138817,The Marlborough Church of England School,OX20 1LP,51.848824,-1.341418
138042,The Marlborough Science Academy,AL1 2QA,51.739,-0.35
135290,The Marsh Academy,TN28 8BB,50.987089,0.946618
147661,The Martin Bacon Academy,CB24 1DH,52.28144,0.067591
137828,The Martin High School Anstey,LE7 7EB,52.678018,-1.19126
142391,The Marvell College,HU9 4EE,53.772,-0.26
138765,The Matthew Arnold School,TW18 1PF,51.426481,-0.48771
113608,The Maynard School,EX1 1SJ,50.722729,-3.521041
140865,The McAuley Catholic High School,DN3 3QF,53.508144,-1.059881
135241,The Meadows,SK17 8DJ,53.297572,-1.889023
131905,The Meadows School,DL16 7QW,54.697922,-1.619425
132231,The Meadows School,B69 3BU,52.511891,-2.029779
143346,The Meadows School,ST13 6EU,53.107211,-2.009863
142118,The Mendip School,BA4 4FZ,51.160766,-2.52643
145468,The Mews,EN6 1AG,51.696768,-0.191445
148960,The Mile House Therapeutic School,RG7 5HJ,51.42453,-1.101689
147116,The Milestone School,GL2 9EU,51.879,-2.221
135665,The Milton Keynes Academy,MK6 5LA,52.029855,-0.74612
145643,The Minster School,NG25 0LG,53.074152,-0.957514
136674,The Mirfield Free Grammar,WF14 9EZ,53.686721,-1.702518
145322,The Misbourne School,HP16 0BN,51.698638,-0.704664
136947,The Montessori Place,BN3 3ER,50.832552,-0.162143
136392,The Morley Academy,LS27 0PD,53.74316,-1.60108
105103,The Mosslands School,CH45 8PJ,53.419062,-3.066142
121726,The Mount School (York),YO24 4DD,53.952344,-1.097708
136640,The Mountbatten School,SO51 5SY,50.983338,-1.468983
137159,The National CofE Academy,NG15 7DB,53.044651,-1.213921
143105,The National Mathematics and Science College,CV4 8JB,52.389218,-1.572583
112397,The Nelson Thomlinson School,CA7 9PX,54.821746,-3.155757
148131,The Nest,ST6 4JU,53.054295,-2.210751
142035,The Netherhall School,CB1 8NN,52.180742,0.164685
138585,The New Forest Academy,SO45 2PA,50.836472,-1.386594
144489,The Newark Academy,NG24 3AL,53.0639,-0.788114
138301,The Newbridge School,LE67 3SJ,52.719075,-1.363968
138918,The Nicholas Hamond Academy,PE37 7DZ,52.639139,0.688827
117530,The Nobel School,SG2 0HS,51.911337,-0.167835
146030,The Nook School,BB8 8HH,53.846928,-2.170714
136788,The North Halifax Grammar School,HX2 9SU,53.755648,-1.882786
148712,The North School,TN24 8AL,51.143953,0.885793
138019,The Norton Knatchbull School,TN24 0QJ,51.146649,0.89058
100624,The Norwood School,SE19 3NY,51.422728,-0.098493
139765,The Nottingham Emmanuel School,NG2 7YF,52.932,-1.151
147654,The Oaks Academy,CW2 7NQ,53.09151,-2.456954
134662,The Oaks Secondary School,DL16 7DB,54.691336,-1.611218
141363,The Oakwood Academy,NG5 9PJ,53.014086,-1.16253
127715,The Observatory School,CH43 7QT,53.404238,-3.079204
103880,The Old Park School,DY5 2JY,52.4657,-2.115488
131422,The Old Priory School,CT11 9PG,51.329816,1.412099
133651,The Old School House,PE14 0HA,52.621077,0.158838
136895,The Oldershaw School,CH45 4RJ,53.4226,-3.049766
141947,The Ongar Academy,CM5 0AN,51.716,0.247
135650,The Open Academy,NR7 9DL,52.646094,1.327676
123282,The Oratory School,RG8 0PJ,51.532145,-1.058414
144366,The Orchard Independent Special School,DN37 9PH,53.581097,-0.120825
119058,The Orchard School,CT1 3QQ,51.27088,1.077463
145293,The Orchard School,EN6 1AG,51.696768,-0.191445
142015,The Orme Academy,ST5 9JU,53.027107,-2.223068
146200,The Outdoors School,EX2 9QQ,50.687333,-3.55104
148354,The Oxford Academy,OX4 6JZ,51.723,-1.216
143714,The PRIDE Academy,UB7 8AB,51.517018,-0.472001
131462,The Pace Centre,HP19 9JL,51.825905,-0.82813
137088,The Palmer Catholic Academy,IG3 8EU,51.565298,0.092181
146094,The Park Community School,EX32 9AX,51.068958,-4.051375
147524,The Park School,GU22 7AT,51.319614,-0.55005
138235,The Parker E-ACT Academy,NN11 0QE,52.263048,-1.164117
137821,The Parks School,WN2 3AN,53.536157,-2.577516
121262,"The Parkside School, Norwich",NR2 3JA,52.62812,1.270357
145593,The Pedmore High School,DY9 7HS,52.45,-2.126
110923,The Perse School,CB2 8QF,52.181072,0.13894
110910,The Peterborough School,PE3 6AP,52.573,-0.258
136903,The Petersfield School,GU32 3LU,51.000034,-0.940249
136091,The Phoenix Collegiate,B71 2BX,52.539251,-1.996757
136891,The Piggott School,RG10 8DS,51.490382,-0.871263
103622,The Pines Special School,B23 7EY,52.52441,-1.86368
144069,The Pingle Academy,DE11 0QA,52.778076,-1.565866
138219,The Pioneer School,SS14 2LA,51.580263,0.464907
146339,The Pivot Academy LS East,LS14 6UF,53.805051,-1.481112
142939,The Place Independent School,NG13 0EA,52.920996,-0.799172
136459,The Polesworth School,B78 1QT,52.610543,-1.620511
116624,The Polygon School,SO15 2FH,50.911223,-1.411984
139714,The Portsmouth Academy,PO1 5PF,50.803943,-1.073932
116583,The Portsmouth Grammar School,PO1 2LN,50.7916,-1.099601
142798,The Prescot School,L34 3NB,53.431357,-2.811461
135565,The Priory Academy LSST,LN5 8PW,53.208026,-0.545837
138819,The Priory Belvoir Academy,NG13 0AX,52.937188,-0.807474
135564,The Priory City of Lincoln Academy,LN6 0EP,53.213124,-0.573548
125281,The Priory CofE Voluntary Aided School,RH4 3DG,51.227047,-0.341669
145052,The Priory Pembroke Academy,LN3 4JP,53.245985,-0.456905
136194,The Priory Ruskin Academy,NG31 8ED,52.92381,-0.640748
117499,The Priory School,SG5 2UR,51.962496,-0.283051
138216,The Priory School,SY3 9EE,52.695932,-2.768176
135563,The Priory Witham Academy,LN6 7DT,53.202418,-0.569113
148737,The Purbeck School,BH20 4PF,50.682698,-2.123162
102256,The Purcell School,WD23 2TS,51.660207,-0.36698
139937,The Queen Elizabeth Academy,CV9 1LZ,52.573596,-1.534908
120655,"The Queen Elizabeth's High School, Gainsborough",DN21 2ST,53.411755,-0.777708
136526,The Queen Katherine School,LA9 6PJ,54.339437,-2.735302
111486,The Queen's School,CH1 2NN,53.191132,-2.89739
136203,The Quest Academy,CR2 8HD,51.350981,-0.046907
134605,The Quest School,TN12 6PY,51.197206,0.395277
110532,The Radcliffe School,MK12 5BT,52.059669,-0.822811
105738,The Radclyffe School,OL9 0LS,53.545328,-2.153636
150794,The Raise Academy,WA8 0BS,53.369814,-2.713804
139248,"The Ramsey Academy, Halstead",CO9 2HR,51.946886,0.646481
136540,The Ravensbourne School,BR2 9EH,51.394016,0.020704
138728,The Rawlett School (An Aet Academy),B79 9AA,52.651001,-1.703972
139662,The Reach Free School,WD3 8AB,51.640748,-0.49524
110592,The Redway School,MK6 4HG,52.023135,-0.732404
137782,The Regis School,PO21 5LH,50.792557,-0.693049
144404,The Retreat,TF6 6PN,52.796111,-2.479878
143022,The Richmond upon Thames School,TW2 7SL,51.452156,-0.340276
141843,The Ridgeway School,GU9 8HB,51.20262,-0.794073
137160,The Ridgeway School & Sixth Form College,SN4 9DJ,51.529282,-1.791908
141259,The Ripley Academy,DE5 3JQ,53.044,-1.392
140360,The Rise Free School,TW13 7EF,51.44391,-0.401084
117041,The River School,WR3 7ST,52.22576,-2.208514
138511,The Robert Napier School,ME7 2LX,51.377685,0.561011
106965,The Robert Ogden School,S63 0BG,53.552053,-1.324729
137161,The Robert Smyth Academy,LE16 7JG,52.48682,-0.921778
136313,The Rochester Grammar School,ME1 3BY,51.371439,0.500888
137239,The Romsey School,SO51 8ZB,50.993657,-1.501125
148035,The Ropemakers' Academy,BN27 1FB,50.867466,0.260848
134625,The Rose School,BB11 4DT,53.781714,-2.263644
136572,The Roseland Academy,TR2 5SE,50.272813,-4.899918
138079,The Roundhill Academy,LE4 8GQ,52.686396,-1.092933
102947,The Royal Ballet School,WC2E 9DA,51.513281,-0.123191
136484,"The Royal Grammar School, High Wycombe",HP13 6QT,51.641104,-0.738806
149554,The Royal Harbour Academy,CT12 6RH,51.349239,1.411762
143877,The Royal Liberty School,RM2 6HJ,51.585592,0.21007
125348,The Royal School,GU27 1HQ,51.10471,-0.723632
143101,"The Royal School, Wolverhampton",WV3 0EG,52.572054,-2.138166
144721,The Royal Sutton School,B75 7DY,52.560487,-1.795566
137582,The Rudheath Senior Academy,CW9 7DT,53.256,-2.484
138351,The Rural Enterprise Academy,ST19 5PH,52.702418,-2.117223
142302,The Russett School,CW8 3BW,53.259287,-2.566328
140565,The Ruth Gorse Academy,LS10 1HW,53.791577,-1.535576
143911,The Ryes College,CO10 5NA,52.001188,0.8135
146245,The Sacred Heart Language College,HA3 7AY,51.6,-0.336
137895,The Saint John Henry Newman Catholic School,SG1 4AE,51.920112,-0.214941
149486,The Salesian Academy of St John Bosco,L30 2NA,53.474881,-2.976192
137795,The Sallygate School,CT16 3EQ,51.14881,1.271241
137240,The Sandon School,CM2 7AQ,51.71574,0.516441
146164,The Seeds School,TF4 3EE,52.660934,-2.484162
138484,The Sele School,SG14 2DG,51.798944,-0.102923
131556,The Serendipity School,SO19 6DS,50.908646,-1.335511
131018,The Shires,LE15 7GT,52.72971,-0.597107
142635,The Shires at Oakham,LE15 6JB,52.664792,-0.7247
115823,The Shrubberies School,GL10 2DG,51.752036,-2.290271
141735,The Sir John Colfox Academy,DT6 3DT,50.746792,-2.748128
135744,The Sir Robert Woodard Academy,BN15 9QZ,50.834725,-0.331228
137687,The Sittingbourne School,ME10 4NL,51.333756,0.755645
140595,The Skinners' School,TN4 9PG,51.1429,0.261085
141179,The Skipton Academy,BD23 1UQ,53.962744,-2.03691
150134,The Sky Academy,TA2 7HW,51.029794,-3.092913
140866,The Snaith School,DN14 9LB,53.689976,-1.036437
138191,The South Wolds Academy & Sixth Form,NG12 5FF,52.873781,-1.08484
146166,The Spires,SP1 3YA,51.072285,-1.79322
113526,The Spires College,TQ1 3PE,50.475513,-3.523505
145922,The Springboard Project,OL1 1AN,53.539377,-2.113884
145198,The Springfields Academy,SN11 0DS,51.440918,-2.013821
138044,The St Christopher School,SS9 4AW,51.558776,0.661322
120755,"The St Francis Special School, Lincoln",LN1 3TJ,53.248773,-0.540544
135674,The St Lawrence Academy,DN15 7DF,53.5908,-0.665156
136400,The St Leonards Academy,TN38 8HH,50.858235,0.534044
139600,The St Marylebone Church of England Bridge School,W10 4LE,51.532343,-0.208422
137353,The St Marylebone CofE School,W1U 5BA,51.522208,-0.15217
138771,The St Michael Steiner School,TW13 6PN,51.433682,-0.393528
100857,The St Thomas the Apostle College,SE15 2EB,51.471251,-0.05662
147198,The Stable School,BH23 6AQ,50.759517,-1.79019
137927,The Stanway School,CO3 0QA,51.883,0.84
135672,The Steiner Academy Hereford,HR2 8DL,51.976,-2.756
110924,The Stephen Perse Foundation,CB2 1HF,52.196884,0.125227
135338,The Stockwood Park Academy,LU1 5PP,51.871604,-0.439081
126458,The Stonehenge School,SP4 7PW,51.175,-1.771
137162,The Stourport High School and Sixth Form College,DY13 8AX,52.349409,-2.275615
137707,The Streetly Academy,B74 2EX,52.568103,-1.882223
139589,The Studio School Liverpool,L1 0BS,53.394852,-2.978295
144768,The Suthers School,NG24 3NH,53.042529,-0.772738
136141,The Sutton Academy,WA9 5AU,53.426858,-2.731299
147203,The Swan School,OX2 7WP,51.771554,-1.240336
139376,The Swanage School,BH19 2PH,50.611395,-1.984019
139534,The Sweyne Park School,SS6 9BZ,51.595524,0.598708
101953,The Sybil Elgar School,UB2 4NY,51.500051,-0.375088
141683,The Sydney Russell School,RM9 5QT,51.548746,0.1325
